,genero,edad,pais,nivel de estudios,puesto de trabajo,sector,tamaño de la compañia,continente,rama,lon,lat
213,Woman,50-54,Indonesia,Doctoral degree,Research Scientist,Academics/Education,250-999 employees,Asia,data,106.84513,-6.21462
214,Woman,22-24,Indonesia,Master’s degree,Data Scientist,Other,,Asia,data,106.84513,-6.21462
215,Woman,22-24,Indonesia,Some college/university study without earning a bachelor’s degree,Statistician,Non-profit/Service,0-49 employees,Asia,other,106.84513,-6.21462
216,Man,30-34,Indonesia,Some college/university study without earning a bachelor’s degree,Software Engineer,Computers/Technology,0-49 employees,Asia,developer,106.84513,-6.21462
217,Woman,18-21,Indonesia,Professional doctorate,Data Analyst,Energy/Mining,"10,000 or more employees",Asia,data,106.84513,-6.21462
218,Man,25-29,Indonesia,Master’s degree,Data Scientist,Accounting/Finance,50-249 employees,Asia,data,106.84513,-6.21462
219,Man,50-54,Indonesia,Doctoral degree,Data Scientist,Academics/Education,250-999 employees,Asia,data,106.84513,-6.21462
220,Man,22-24,Indonesia,Bachelor’s degree,Data Scientist,Insurance/Risk Assessment,50-249 employees,Asia,data,106.84513,-6.21462
221,Woman,18-21,Indonesia,Bachelor’s degree,Data Scientist,Online Service/Internet-based Services,0-49 employees,Asia,data,106.84513,-6.21462
222,Man,22-24,Pakistan,Master’s degree,Software Engineer,Academics/Education,"1000-9,999 employees",Asia,developer,73.084488,33.738045
223,Man,18-21,Pakistan,Bachelor’s degree,Data Scientist,Academics/Education,0-49 employees,Asia,data,73.084488,33.738045
224,Woman,25-29,Pakistan,Master’s degree,Data Analyst,Computers/Technology,"1000-9,999 employees",Asia,data,73.084488,33.738045
225,Woman,25-29,Pakistan,Doctoral degree,Data Analyst,Academics/Education,50-249 employees,Asia,data,73.084488,33.738045
226,Man,22-24,Pakistan,Bachelor’s degree,Data Analyst,Academics/Education,0-49 employees,Asia,data,73.084488,33.738045
227,Woman,30-34,Pakistan,Doctoral degree,Software Engineer,Academics/Education,250-999 employees,Asia,developer,73.084488,33.738045
228,Man,30-34,Pakistan,Doctoral degree,Machine Learning Engineer,Academics/Education,250-999 employees,Asia,data,73.084488,33.738045
229,Man,30-34,Pakistan,Doctoral degree,Machine Learning Engineer,Government/Public Service,"1000-9,999 employees",Asia,data,73.084488,33.738045
230,Woman,22-24,Pakistan,Master’s degree,Machine Learning Engineer,Academics/Education,0-49 employees,Asia,data,73.084488,33.738045
231,Man,18-21,Pakistan,No formal education past high school,Developer Relations/Advocacy,Academics/Education,0-49 employees,Asia,other,73.084488,33.738045
232,Man,22-24,Pakistan,Bachelor’s degree,Research Scientist,Military/Security/Defense,50-249 employees,Asia,data,73.084488,33.738045
233,Man,22-24,Pakistan,Bachelor’s degree,Developer Relations/Advocacy,Computers/Technology,0-49 employees,Asia,other,73.084488,33.738045
234,Man,40-44,Pakistan,Doctoral degree,Data Scientist,Academics/Education,"10,000 or more employees",Asia,data,73.084488,33.738045
235,Man,35-39,Pakistan,Master’s degree,Business Analyst,Accounting/Finance,"1000-9,999 employees",Asia,data,73.084488,33.738045
236,Man,25-29,Pakistan,Bachelor’s degree,Data Analyst,Academics/Education,0-49 employees,Asia,data,73.084488,33.738045
237,Man,25-29,Pakistan,Bachelor’s degree,Software Engineer,Computers/Technology,0-49 employees,Asia,developer,73.084488,33.738045
238,Woman,30-34,Pakistan,Master’s degree,Statistician,Academics/Education,0-49 employees,Asia,other,73.084488,33.738045
239,Woman,22-24,Pakistan,Master’s degree,Data Analyst,Computers/Technology,50-249 employees,Asia,data,73.084488,33.738045
240,Man,45-49,Pakistan,Doctoral degree,Research Scientist,Computers/Technology,50-249 employees,Asia,data,73.084488,33.738045
241,Man,22-24,Pakistan,Doctoral degree,Machine Learning Engineer,Non-profit/Service,0-49 employees,Asia,data,73.084488,33.738045
242,Man,22-24,Pakistan,Master’s degree,Machine Learning Engineer,Computers/Technology,0-49 employees,Asia,data,73.084488,33.738045
243,Man,35-39,Pakistan,Master’s degree,Data Scientist,Government/Public Service,50-249 employees,Asia,data,73.084488,33.738045
244,Man,22-24,Pakistan,No formal education past high school,Data Scientist,Online Business/Internet-based Sales,0-49 employees,Asia,data,73.084488,33.738045
245,Man,18-21,Pakistan,Bachelor’s degree,Research Scientist,Academics/Education,0-49 employees,Asia,data,73.084488,33.738045
246,Man,35-39,Pakistan,Master’s degree,Data Scientist,Academics/Education,"1000-9,999 employees",Asia,data,73.084488,33.738045
247,Man,22-24,Pakistan,Bachelor’s degree,Machine Learning Engineer,Computers/Technology,0-49 employees,Asia,data,73.084488,33.738045
248,Man,40-44,Pakistan,Some college/university study without earning a bachelor’s degree,DBA/Database Engineer,Computers/Technology,50-249 employees,Asia,data,73.084488,33.738045
249,Man,35-39,Pakistan,Doctoral degree,Data Scientist,Computers/Technology,0-49 employees,Asia,data,73.084488,33.738045
250,Man,45-49,Pakistan,I prefer not to answer,Software Engineer,Computers/Technology,0-49 employees,Asia,developer,73.084488,33.738045
251,Woman,25-29,Pakistan,Master’s degree,Software Engineer,Other,"1000-9,999 employees",Asia,developer,73.084488,33.738045
252,Man,22-24,Pakistan,Master’s degree,Data Analyst,Computers/Technology,0-49 employees,Asia,data,73.084488,33.738045
253,Man,55-59,Pakistan,Doctoral degree,Research Scientist,Government/Public Service,250-999 employees,Asia,data,73.084488,33.738045
254,Woman,22-24,Pakistan,Some college/university study without earning a bachelor’s degree,Machine Learning Engineer,Computers/Technology,50-249 employees,Asia,data,73.084488,33.738045
255,Man,40-44,Pakistan,Master’s degree,Data Scientist,Accounting/Finance,50-249 employees,Asia,data,73.084488,33.738045
256,Man,22-24,Pakistan,Bachelor’s degree,Data Analyst,Computers/Technology,50-249 employees,Asia,data,73.084488,33.738045
257,Man,18-21,Pakistan,Bachelor’s degree,Software Engineer,Academics/Education,"10,000 or more employees",Asia,developer,73.084488,33.738045
258,Man,22-24,Pakistan,Master’s degree,Data Scientist,Academics/Education,0-49 employees,Asia,data,73.084488,33.738045
259,Man,30-34,Pakistan,Bachelor’s degree,Data Analyst,Computers/Technology,"1000-9,999 employees",Asia,data,73.084488,33.738045
260,Man,40-44,Pakistan,Master’s degree,Software Engineer,Academics/Education,0-49 employees,Asia,developer,73.084488,33.738045
261,Man,18-21,Pakistan,Bachelor’s degree,Machine Learning Engineer,Academics/Education,0-49 employees,Asia,data,73.084488,33.738045
262,Man,45-49,Pakistan,Doctoral degree,Research Scientist,Academics/Education,"1000-9,999 employees",Asia,data,73.084488,33.738045
263,Man,18-21,Pakistan,Bachelor’s degree,Machine Learning Engineer,Academics/Education,0-49 employees,Asia,data,73.084488,33.738045
264,Man,35-39,Pakistan,Master’s degree,Research Scientist,Academics/Education,50-249 employees,Asia,data,73.084488,33.738045
265,Man,18-21,Pakistan,Bachelor’s degree,Machine Learning Engineer,Computers/Technology,0-49 employees,Asia,data,73.084488,33.738045
266,Man,40-44,Pakistan,Master’s degree,Business Analyst,Online Service/Internet-based Services,0-49 employees,Asia,data,73.084488,33.738045
267,Man,45-49,Pakistan,Doctoral degree,Data Scientist,Computers/Technology,0-49 employees,Asia,data,73.084488,33.738045
268,Man,18-21,Pakistan,Some college/university study without earning a bachelor’s degree,Developer Relations/Advocacy,Computers/Technology,"1000-9,999 employees",Asia,other,73.084488,33.738045
269,Man,30-34,Pakistan,Bachelor’s degree,Data Scientist,Computers/Technology,250-999 employees,Asia,data,73.084488,33.738045
270,Man,40-44,Pakistan,Master’s degree,Business Analyst,Marketing/CRM,50-249 employees,Asia,data,73.084488,33.738045
271,Man,18-21,Pakistan,Master’s degree,Data Analyst,Other,0-49 employees,Asia,data,73.084488,33.738045
272,Woman,40-44,Pakistan,Master’s degree,Data Scientist,Computers/Technology,"10,000 or more employees",Asia,data,73.084488,33.738045
273,Man,35-39,Pakistan,Doctoral degree,Research Scientist,Academics/Education,50-249 employees,Asia,data,73.084488,33.738045
274,Man,18-21,Pakistan,Bachelor’s degree,Data Engineer,Broadcasting/Communications,,Asia,data,73.084488,33.738045
275,Man,22-24,Pakistan,Master’s degree,Data Scientist,,,Asia,data,73.084488,33.738045
276,Woman,30-34,Pakistan,Doctoral degree,Machine Learning Engineer,Computers/Technology,50-249 employees,Asia,data,73.084488,33.738045
277,Man,18-21,Pakistan,Bachelor’s degree,Machine Learning Engineer,Academics/Education,"1000-9,999 employees",Asia,data,73.084488,33.738045
278,Man,35-39,Pakistan,Master’s degree,Business Analyst,Computers/Technology,"10,000 or more employees",Asia,data,73.084488,33.738045
279,Woman,18-21,Pakistan,Master’s degree,Software Engineer,Marketing/CRM,0-49 employees,Asia,developer,73.084488,33.738045
280,Woman,25-29,Pakistan,Master’s degree,Software Engineer,Computers/Technology,0-49 employees,Asia,developer,73.084488,33.738045
281,Man,22-24,Pakistan,Master’s degree,Machine Learning Engineer,Retail/Sales,250-999 employees,Asia,data,73.084488,33.738045
282,Man,25-29,Pakistan,Bachelor’s degree,Data Scientist,Marketing/CRM,"10,000 or more employees",Asia,data,73.084488,33.738045
283,Man,22-24,Pakistan,Master’s degree,Software Engineer,Computers/Technology,0-49 employees,Asia,developer,73.084488,33.738045
284,Woman,25-29,Pakistan,Bachelor’s degree,Data Analyst,Government/Public Service,"10,000 or more employees",Asia,data,73.084488,33.738045
285,Man,22-24,Pakistan,Master’s degree,Data Scientist,Computers/Technology,"1000-9,999 employees",Asia,data,73.084488,33.738045
286,Man,30-34,Pakistan,Professional doctorate,Data Scientist,Medical/Pharmaceutical,0-49 employees,Asia,data,73.084488,33.738045
287,Man,60-69,Pakistan,Doctoral degree,Research Scientist,Accounting/Finance,0-49 employees,Asia,data,73.084488,33.738045
288,Man,22-24,Pakistan,Bachelor’s degree,Data Scientist,Academics/Education,0-49 employees,Asia,data,73.084488,33.738045
289,Man,18-21,Pakistan,Bachelor’s degree,Software Engineer,Academics/Education,0-49 employees,Asia,developer,73.084488,33.738045
290,Man,25-29,Pakistan,Master’s degree,Software Engineer,Computers/Technology,250-999 employees,Asia,developer,73.084488,33.738045
291,Man,22-24,Pakistan,Master’s degree,Machine Learning Engineer,Computers/Technology,0-49 employees,Asia,data,73.084488,33.738045
292,Woman,22-24,Pakistan,Master’s degree,Machine Learning Engineer,Online Service/Internet-based Services,0-49 employees,Asia,data,73.084488,33.738045
293,Man,25-29,Pakistan,Bachelor’s degree,Data Scientist,Academics/Education,250-999 employees,Asia,data,73.084488,33.738045
294,Man,22-24,Pakistan,Master’s degree,Data Scientist,Academics/Education,0-49 employees,Asia,data,73.084488,33.738045
295,Man,60-69,Pakistan,Bachelor’s degree,Data Analyst,Accounting/Finance,0-49 employees,Asia,data,73.084488,33.738045
296,Woman,25-29,Pakistan,Bachelor’s degree,Software Engineer,Broadcasting/Communications,"10,000 or more employees",Asia,developer,73.084488,33.738045
297,Man,18-21,Pakistan,Bachelor’s degree,Software Engineer,Computers/Technology,0-49 employees,Asia,developer,73.084488,33.738045
298,Man,25-29,Pakistan,Bachelor’s degree,Data Scientist,,,Asia,data,73.084488,33.738045
299,Man,50-54,Pakistan,Doctoral degree,Research Scientist,Academics/Education,250-999 employees,Asia,data,73.084488,33.738045
300,Man,22-24,Pakistan,Some college/university study without earning a bachelor’s degree,Developer Relations/Advocacy,Non-profit/Service,0-49 employees,Asia,other,73.084488,33.738045
301,Man,18-21,Pakistan,Bachelor’s degree,Software Engineer,Computers/Technology,0-49 employees,Asia,developer,73.084488,33.738045
302,Man,30-34,Pakistan,Master’s degree,Product Manager,Broadcasting/Communications,0-49 employees,Asia,other,73.084488,33.738045
303,Man,25-29,Pakistan,Master’s degree,Data Analyst,Government/Public Service,250-999 employees,Asia,data,73.084488,33.738045
304,Man,25-29,Pakistan,Master’s degree,Machine Learning Engineer,Academics/Education,0-49 employees,Asia,data,73.084488,33.738045
305,Man,18-21,Pakistan,Some college/university study without earning a bachelor’s degree,Data Scientist,Computers/Technology,0-49 employees,Asia,data,73.084488,33.738045
306,Man,18-21,Pakistan,Bachelor’s degree,Software Engineer,Online Business/Internet-based Sales,50-249 employees,Asia,developer,73.084488,33.738045
307,Man,18-21,Pakistan,Bachelor’s degree,Data Scientist,Other,50-249 employees,Asia,data,73.084488,33.738045
308,Man,30-34,Pakistan,Master’s degree,Software Engineer,Other,0-49 employees,Asia,developer,73.084488,33.738045
309,Man,40-44,Pakistan,Master’s degree,Business Analyst,Computers/Technology,0-49 employees,Asia,data,73.084488,33.738045
310,Man,35-39,Pakistan,Master’s degree,Data Analyst,Academics/Education,250-999 employees,Asia,data,73.084488,33.738045
311,Man,18-21,Pakistan,Master’s degree,Data Scientist,,,Asia,data,73.084488,33.738045
312,Man,25-29,Pakistan,Bachelor’s degree,Machine Learning Engineer,Computers/Technology,0-49 employees,Asia,data,73.084488,33.738045
313,Woman,22-24,Pakistan,Master’s degree,Data Scientist,Academics/Education,0-49 employees,Asia,data,73.084488,33.738045
314,Man,18-21,Pakistan,Some college/university study without earning a bachelor’s degree,Data Analyst,Computers/Technology,0-49 employees,Asia,data,73.084488,33.738045
315,Man,18-21,Pakistan,Bachelor’s degree,Machine Learning Engineer,Academics/Education,0-49 employees,Asia,data,73.084488,33.738045
316,Man,18-21,Pakistan,Bachelor’s degree,Software Engineer,Academics/Education,0-49 employees,Asia,developer,73.084488,33.738045
317,Man,22-24,Pakistan,Master’s degree,Machine Learning Engineer,Computers/Technology,0-49 employees,Asia,data,73.084488,33.738045
318,Woman,22-24,Pakistan,Master’s degree,Data Analyst,Computers/Technology,0-49 employees,Asia,data,73.084488,33.738045
319,Man,18-21,Pakistan,Bachelor’s degree,Data Analyst,Academics/Education,0-49 employees,Asia,data,73.084488,33.738045
320,Man,35-39,Pakistan,Master’s degree,Program/Project Manager,Academics/Education,50-249 employees,Asia,other,73.084488,33.738045
321,Woman,18-21,Pakistan,Bachelor’s degree,Data Scientist,Academics/Education,0-49 employees,Asia,data,73.084488,33.738045
322,Man,35-39,Pakistan,Doctoral degree,Research Scientist,Academics/Education,"1000-9,999 employees",Asia,data,73.084488,33.738045
323,Man,18-21,Pakistan,Bachelor’s degree,Software Engineer,Computers/Technology,0-49 employees,Asia,developer,73.084488,33.738045
324,Man,25-29,Pakistan,Bachelor’s degree,Data Scientist,Academics/Education,0-49 employees,Asia,data,73.084488,33.738045
325,Man,22-24,Pakistan,Bachelor’s degree,Data Scientist,Computers/Technology,0-49 employees,Asia,data,73.084488,33.738045
326,Man,30-34,Pakistan,Master’s degree,Program/Project Manager,Computers/Technology,0-49 employees,Asia,other,73.084488,33.738045
327,Man,18-21,Pakistan,Bachelor’s degree,Data Scientist,Computers/Technology,0-49 employees,Asia,data,73.084488,33.738045
328,Woman,35-39,Pakistan,Doctoral degree,Research Scientist,Academics/Education,0-49 employees,Asia,data,73.084488,33.738045
329,Man,22-24,Pakistan,Bachelor’s degree,Data Analyst,Accounting/Finance,0-49 employees,Asia,data,73.084488,33.738045
330,Man,25-29,Pakistan,Bachelor’s degree,Data Scientist,Computers/Technology,0-49 employees,Asia,data,73.084488,33.738045
331,Man,18-21,Pakistan,Master’s degree,Machine Learning Engineer,Academics/Education,0-49 employees,Asia,data,73.084488,33.738045
332,Man,18-21,Pakistan,Some college/university study without earning a bachelor’s degree,Data Scientist,Computers/Technology,0-49 employees,Asia,data,73.084488,33.738045
333,Man,25-29,Pakistan,Bachelor’s degree,Software Engineer,,,Asia,developer,73.084488,33.738045
334,Man,18-21,Pakistan,Bachelor’s degree,Data Analyst,Computers/Technology,0-49 employees,Asia,data,73.084488,33.738045
335,Man,35-39,Pakistan,Some college/university study without earning a bachelor’s degree,Data Analyst,Computers/Technology,"10,000 or more employees",Asia,data,73.084488,33.738045
336,Woman,22-24,Pakistan,Bachelor’s degree,Software Engineer,Computers/Technology,250-999 employees,Asia,developer,73.084488,33.738045
337,Man,22-24,Pakistan,Master’s degree,Machine Learning Engineer,Computers/Technology,0-49 employees,Asia,data,73.084488,33.738045
